student_id,concept_id,num_questions,confusion_score,help_requests,recency_days,help_style
S1808,K075,8,0.176,2,20,explanation
S1808,K001,6,0.291,1,17,explanation
S1808,K036,3,0.182,0,31,explanation
S1808,K030,4,0.286,1,14,explanation
S1808,K050,4,0.169,1,21,explanation
S1808,K005,5,0.099,1,18,explanation
S1808,K040,5,0.092,1,26,explanation
S1808,K004,4,0.266,1,18,explanation
S1808,K057,5,0.084,1,19,explanation
S1808,K035,3,0.122,0,26,explanation
S1808,K071,2,0.125,0,11,explanation
S1808,K027,3,0.189,0,21,explanation
S1808,K019,2,0.183,0,16,explanation
S1808,K014,1,0.004,0,16,explanation
S1808,K047,5,0.126,1,6,explanation
S1808,K034,1,0.197,0,15,explanation
S1808,K058,2,0.202,0,9,explanation
S1808,K033,2,0.109,0,13,explanation
S1808,K080,2,0.026,0,16,explanation
S1808,K046,2,0.177,0,9,explanation
S1808,K078,4,0.069,0,9,explanation
S1809,K037,9,0.5,3,14,explanation
S1809,K051,10,0.602,4,24,explanation
S1809,K011,5,0.28,1,21,explanation
S1809,K030,17,0.487,6,30,explanation
S1809,K049,6,0.456,2,15,explanation
S1809,K005,3,0.353,1,19,explanation
S1809,K052,11,0.547,4,26,explanation
S1809,K071,7,0.383,2,18,explanation
S1809,K027,6,0.406,2,8,explanation
S1809,K022,7,0.568,2,23,explanation
S1809,K014,11,0.424,4,23,explanation
S1809,K017,7,0.566,2,21,explanation
S1809,K034,8,0.38,2,19,explanation
S1809,K008,5,0.426,1,18,explanation
S1809,K058,10,0.304,3,27,explanation
S1809,K077,7,0.467,2,28,explanation
S1809,K041,8,0.483,3,8,explanation
S1809,K046,9,0.414,3,17,explanation
S1809,K002,9,0.521,3,18,explanation
S1809,K042,12,0.478,4,20,explanation
S1810,K037,6,0.413,2,16,diagram
S1810,K025,4,0.465,1,21,diagram
S1810,K023,10,0.277,3,29,diagram
S1810,K072,5,0.232,1,10,diagram
S1810,K050,5,0.319,1,15,diagram
S1810,K061,8,0.445,3,21,diagram
S1810,K049,6,0.362,2,16,diagram
S1810,K005,8,0.299,2,25,diagram
S1810,K018,8,0.406,2,20,diagram
S1810,K059,5,0.34,1,21,diagram
S1810,K027,1,0.291,0,13,diagram
S1810,K014,1,0.287,0,25,diagram
S1810,K043,7,0.41,2,16,diagram
S1810,K048,3,0.37,1,15,diagram
S1810,K034,7,0.556,2,16,diagram
S1810,K008,2,0.364,0,16,diagram
S1810,K058,4,0.433,1,16,diagram
S1810,K016,8,0.368,2,18,diagram
S1810,K062,6,0.279,1,16,diagram
S1810,K033,7,0.344,2,15,diagram
S1810,K046,3,0.447,1,8,diagram
S1810,K015,7,0.387,2,16,diagram
S1811,K072,5,0.177,1,21,explanation
S1811,K001,10,0.147,2,23,explanation
S1811,K076,4,0.111,0,18,explanation
S1811,K057,6,0.047,1,13,explanation
S1811,K009,2,0.079,0,11,explanation
S1811,K018,4,0.203,1,15,explanation
S1811,K071,4,0.204,1,25,explanation
S1811,K027,3,0.117,0,21,explanation
S1811,K019,8,0.273,2,17,explanation
S1811,K014,2,0.099,0,18,explanation
S1811,K053,9,0.137,2,20,explanation
S1811,K073,1,0.107,0,22,explanation
S1811,K054,10,0.331,3,22,explanation
S1812,K075,6,0.332,1,9,examples
S1812,K051,10,0.497,3,24,examples
S1812,K011,8,0.321,2,12,examples
S1812,K030,6,0.474,2,21,examples
S1812,K050,6,0.306,1,25,examples
S1812,K040,5,0.559,2,19,examples
S1812,K022,11,0.455,4,22,examples
S1812,K047,6,0.578,2,20,examples
S1812,K021,7,0.58,3,19,examples
S1812,K008,10,0.501,4,15,examples
S1813,K072,5,0.224,1,13,practice
S1813,K001,5,0.135,1,19,practice
S1813,K011,4,0.16,1,19,practice
S1813,K036,5,0.261,1,13,practice
S1813,K068,9,0.294,2,13,practice
S1813,K005,7,0.203,1,20,practice
S1813,K018,3,0.273,0,17,practice
S1813,K052,6,0.284,1,23,practice
S1813,K019,2,0.3,0,14,practice
S1813,K064,2,0.128,0,17,practice
S1813,K047,3,0.235,0,15,practice
S1813,K056,6,0.209,1,20,practice
S1813,K003,11,0.265,3,12,practice
S1813,K058,2,0.099,0,22,practice
S1813,K016,5,0.338,1,14,practice
S1813,K042,6,0.362,2,21,practice
S1813,K079,3,0.055,0,13,practice
S1814,K001,5,0.408,1,22,explanation
S1814,K065,10,0.479,3,28,explanation
S1814,K060,6,0.554,2,13,explanation
S1814,K011,7,0.432,2,25,explanation
S1814,K030,6,0.71,2,25,explanation
S1814,K050,4,0.369,1,15,explanation
S1814,K061,4,0.403,1,18,explanation
S1814,K005,6,0.515,2,20,explanation
S1814,K076,8,0.265,2,18,explanation
S1814,K057,6,0.444,2,19,explanation
S1814,K018,9,0.541,3,20,explanation
S1814,K052,7,0.566,2,29,explanation
S1814,K006,4,0.5,1,11,explanation
S1814,K019,11,0.536,4,15,explanation
S1814,K014,10,0.529,4,14,explanation
S1814,K008,11,0.496,4,21,explanation
S1814,K053,10,0.508,4,7,explanation
S1814,K080,8,0.346,2,20,explanation
S1815,K020,6,0.424,2,25,explanation
S1815,K025,4,0.445,1,15,explanation
S1815,K028,10,0.373,3,24,explanation
S1815,K023,3,0.326,0,18,explanation
S1815,K051,7,0.216,2,29,explanation
S1815,K072,6,0.053,1,21,explanation
S1815,K050,6,0.313,1,21,explanation
S1815,K027,9,0.29,2,17,explanation
S1815,K007,2,0.173,0,27,explanation
S1815,K064,6,0.298,1,21,explanation
S1815,K003,2,0.296,0,21,explanation
S1815,K008,4,0.369,1,32,explanation
S1815,K016,8,0.361,2,17,explanation
S1815,K002,4,0.509,1,25,explanation
S1816,K001,6,0.26,1,16,practice
S1816,K049,5,0.15,1,8,practice
S1816,K004,2,0.285,0,18,practice
S1816,K076,2,0.297,0,21,practice
S1816,K035,6,0.353,2,16,practice
S1816,K071,1,0.183,0,20,practice
S1816,K019,7,0.324,2,31,practice
S1816,K048,3,0.151,0,16,practice
S1816,K070,3,0.366,1,14,practice
S1816,K047,6,0.18,1,16,practice
S1816,K008,3,0.259,0,21,practice
S1816,K078,4,0.138,1,19,practice
S1816,K079,2,0.076,0,20,practice
S1817,K020,5,0.459,1,16,practice
S1817,K037,9,0.618,4,13,practice
S1817,K072,8,0.365,2,18,practice
S1817,K001,4,0.345,1,8,practice
S1817,K065,5,0.51,2,14,practice
S1817,K011,6,0.31,1,10,practice
S1817,K040,5,0.41,1,9,practice
S1817,K006,7,0.257,2,11,practice
S1817,K035,6,0.549,2,20,practice
S1817,K038,10,0.321,3,9,practice
S1817,K063,9,0.602,3,17,practice
S1817,K064,11,0.568,4,9,practice
S1817,K053,8,0.541,3,15,practice
S1817,K077,9,0.25,2,17,practice
S1817,K062,5,0.362,1,17,practice
S1817,K033,6,0.426,2,20,practice
S1818,K028,8,0.549,3,24,explanation
S1818,K060,3,0.256,0,15,explanation
S1818,K011,5,0.295,1,21,explanation
S1818,K076,5,0.478,1,13,explanation
S1818,K018,9,0.466,3,19,explanation
S1818,K045,4,0.466,1,15,explanation
S1818,K027,5,0.521,2,28,explanation
S1818,K019,6,0.485,2,16,explanation
S1818,K034,3,0.461,1,12,explanation
S1818,K008,7,0.393,2,24,explanation
S1818,K058,2,0.419,0,20,explanation
S1818,K077,5,0.323,1,21,explanation
S1818,K041,8,0.446,3,18,explanation
S1818,K046,8,0.431,2,15,explanation
S1818,K039,7,0.465,2,24,explanation
S1819,K028,5,0.465,1,15,explanation
S1819,K031,15,0.611,6,18,explanation
S1819,K065,4,0.396,1,26,explanation
S1819,K050,17,0.653,7,14,explanation
S1819,K010,10,0.589,4,26,explanation
S1819,K004,6,0.576,2,21,explanation
S1819,K032,6,0.636,2,24,explanation
S1819,K006,7,0.545,2,24,explanation
S1819,K035,12,0.711,5,15,explanation
S1819,K071,12,0.566,5,25,explanation
S1819,K043,4,0.449,1,8,explanation
S1819,K063,8,0.676,3,19,explanation
S1819,K047,5,0.552,2,19,explanation
S1819,K034,9,0.717,4,14,explanation
S1819,K003,11,0.618,4,26,explanation
S1819,K077,7,0.355,2,11,explanation
S1819,K041,9,0.476,3,23,explanation
S1819,K046,5,0.698,2,15,explanation
S1819,K078,6,0.481,2,22,explanation
S1819,K002,8,0.563,3,24,explanation
S1819,K039,8,0.701,3,20,explanation
S1819,K073,7,0.222,2,6,explanation
S1820,K020,4,0.401,1,9,practice
S1820,K025,6,0.266,1,10,practice
S1820,K028,3,0.295,0,15,practice
S1820,K001,5,0.204,1,11,practice
S1820,K040,6,0.314,1,15,practice
S1820,K006,11,0.359,3,16,practice
S1820,K022,4,0.399,1,17,practice
S1820,K014,5,0.243,1,12,practice
S1820,K063,6,0.287,1,19,practice
S1820,K056,6,0.377,2,13,practice
S1820,K021,5,0.253,1,19,practice
S1820,K008,5,0.337,1,17,practice
S1820,K041,5,0.257,1,16,practice
S1820,K033,5,0.214,1,27,practice
S1820,K046,5,0.281,1,22,practice
S1820,K002,4,0.352,1,11,practice
S1820,K039,7,0.401,2,13,practice
S1820,K042,1,0.265,0,14,practice
S1820,K079,5,0.254,1,19,practice
S1820,K073,5,0.101,1,13,practice
S1821,K020,9,0.313,2,6,diagram
S1821,K075,6,0.201,1,20,diagram
S1821,K025,7,0.408,2,15,diagram
S1821,K011,5,0.075,1,19,diagram
S1821,K030,6,0.26,1,16,diagram
S1821,K050,1,0.333,0,21,diagram
S1821,K061,10,0.33,3,18,diagram
S1821,K068,5,0.283,1,13,diagram
S1821,K049,3,0.275,0,14,diagram
S1821,K076,4,0.375,1,23,diagram
S1821,K057,1,0.261,0,16,diagram
S1821,K027,4,0.358,1,13,diagram
S1821,K014,5,0.06,1,15,diagram
S1821,K007,6,0.388,2,11,diagram
S1821,K043,4,0.289,1,10,diagram
S1821,K064,5,0.445,1,25,diagram
S1821,K077,4,0.371,1,19,diagram
S1821,K033,7,0.299,2,14,diagram
S1821,K055,6,0.327,1,13,diagram
S1821,K046,2,0.184,0,19,diagram
S1821,K015,7,0.31,2,17,diagram
S1822,K037,3,0.165,0,21,practice
S1822,K025,5,0.22,1,22,practice
S1822,K051,7,0.332,2,14,practice
S1822,K031,6,0.264,1,23,practice
S1822,K072,2,0.08,0,17,practice
S1822,K060,8,0.259,2,20,practice
S1822,K069,5,0.258,1,21,practice
S1822,K052,5,0.248,1,17,practice
S1822,K032,3,0.212,0,24,practice
S1822,K022,2,0.211,0,21,practice
S1822,K019,5,0.328,1,15,practice
S1822,K017,5,0.413,1,16,practice
S1822,K056,10,0.448,3,10,practice
S1822,K003,7,0.264,2,23,practice
S1822,K016,4,0.284,1,12,practice
S1822,K053,4,0.273,1,16,practice
S1822,K041,6,0.16,1,21,practice
S1822,K042,7,0.253,2,22,practice
S1822,K079,2,0.333,0,18,practice
S1822,K073,4,0.231,1,24,practice
S1822,K054,1,0.335,0,14,practice
S1823,K029,6,0.242,1,16,diagram
S1823,K026,6,0.324,1,18,diagram
S1823,K031,6,0.299,1,9,diagram
S1823,K072,5,0.197,1,4,diagram
S1823,K001,1,0.007,0,12,diagram
S1823,K036,6,0.35,2,18,diagram
S1823,K050,5,0.132,1,10,diagram
S1823,K010,5,0.159,1,15,diagram
S1823,K013,3,0.161,0,16,diagram
S1823,K024,6,0.232,1,13,diagram
S1823,K044,9,0.411,3,17,diagram
S1823,K009,7,0.139,1,6,diagram
S1823,K032,6,0.3,1,11,diagram
S1823,K006,3,0.184,0,10,diagram
S1823,K035,8,0.379,2,9,diagram
S1823,K071,3,0.155,0,20,diagram
S1823,K038,7,0.108,1,10,diagram
S1823,K019,5,0.328,1,15,diagram
S1823,K043,1,0.137,0,15,diagram
S1823,K063,5,0.151,1,15,diagram
S1823,K048,9,0.313,2,9,diagram
S1823,K017,1,0.187,0,9,diagram
S1823,K047,7,0.095,1,20,diagram
S1823,K058,6,0.224,1,9,diagram
S1823,K016,7,0.165,1,8,diagram
S1823,K062,4,0.178,1,8,diagram
S1823,K033,5,0.154,1,19,diagram
S1823,K080,4,0.141,1,8,diagram
S1823,K015,5,0.286,1,10,diagram
S1823,K079,7,0.159,1,18,diagram
S1823,K054,7,0.367,2,14,diagram
S1824,K020,5,0.379,1,9,practice
S1824,K037,3,0.332,0,24,practice
S1824,K025,9,0.398,3,10,practice
S1824,K028,5,0.316,1,13,practice
S1824,K072,4,0.278,1,14,practice
S1824,K050,3,0.262,0,14,practice
S1824,K068,5,0.408,1,21,practice
S1824,K005,3,0.234,0,12,practice
S1824,K076,4,0.331,1,20,practice
S1824,K009,9,0.294,2,19,practice
S1824,K045,6,0.367,2,18,practice
S1824,K071,3,0.214,0,15,practice
S1824,K022,4,0.331,1,15,practice
S1824,K014,2,0.266,0,9,practice
S1824,K048,6,0.296,1,9,practice
S1824,K021,3,0.281,0,14,practice
S1824,K034,6,0.383,2,17,practice
S1824,K058,10,0.279,3,24,practice
S1824,K041,8,0.332,2,13,practice
S1824,K015,6,0.169,1,15,practice
S1824,K054,3,0.208,0,25,practice
S1825,K020,6,0.565,2,22,practice
S1825,K025,3,0.35,1,22,practice
S1825,K031,10,0.533,4,10,practice
S1825,K072,2,0.291,0,21,practice
S1825,K001,1,0.237,0,21,practice
S1825,K010,7,0.415,2,20,practice
S1825,K024,10,0.341,3,17,practice
S1825,K057,7,0.352,2,24,practice
S1825,K018,9,0.562,3,20,practice
S1825,K032,5,0.46,1,19,practice
S1825,K006,8,0.334,2,13,practice
S1825,K059,5,0.32,1,20,practice
S1825,K027,10,0.395,3,20,practice
S1825,K038,12,0.462,4,12,practice
S1825,K022,7,0.442,2,25,practice
S1825,K021,7,0.46,2,22,practice
S1825,K033,1,0.31,0,14,practice
S1825,K078,4,0.136,1,22,practice
S1825,K002,9,0.413,3,19,practice
S1825,K015,2,0.218,0,20,practice
S1825,K079,5,0.388,1,16,practice
S1825,K073,5,0.255,1,11,practice
S1826,K023,4,0.323,1,22,diagram
S1826,K072,3,0.138,0,6,diagram
S1826,K001,5,0.256,1,21,diagram
S1826,K060,6,0.354,2,20,diagram
S1826,K036,10,0.285,3,21,diagram
S1826,K049,4,0.236,1,11,diagram
S1826,K009,9,0.244,2,11,diagram
S1826,K032,3,0.088,0,17,diagram
S1826,K006,2,0.217,0,13,diagram
S1826,K071,1,0.125,0,15,diagram
S1826,K017,7,0.354,2,13,diagram
S1826,K070,5,0.324,1,15,diagram
S1826,K056,7,0.318,2,7,diagram
S1826,K021,4,0.437,1,6,diagram
S1826,K008,4,0.259,1,19,diagram
S1826,K077,6,0.266,1,16,diagram
S1826,K062,8,0.319,2,11,diagram
S1826,K078,3,0.125,0,23,diagram
S1826,K054,3,0.323,0,6,diagram
S1827,K020,7,0.432,2,18,practice
S1827,K001,7,0.481,2,16,practice
S1827,K050,9,0.478,3,19,practice
S1827,K049,5,0.548,2,25,practice
S1827,K068,7,0.516,2,28,practice
S1827,K005,5,0.507,2,12,practice
S1827,K040,3,0.513,1,15,practice
S1827,K024,7,0.465,2,6,practice
S1827,K044,4,0.616,1,6,practice
S1827,K057,3,0.355,1,12,practice
S1827,K018,4,0.654,1,13,practice
S1827,K032,9,0.521,3,11,practice
S1827,K027,4,0.377,1,20,practice
S1827,K014,7,0.494,2,11,practice
S1827,K048,6,0.456,2,8,practice
S1827,K017,6,0.557,2,10,practice
S1827,K008,3,0.286,0,20,practice
S1827,K046,11,0.468,4,17,practice
S1827,K039,6,0.581,2,23,practice
S1827,K042,5,0.536,2,9,practice
S1827,K054,5,0.476,1,13,practice
S1828,K029,4,0.32,1,22,diagram
S1828,K031,6,0.332,1,21,diagram
S1828,K072,4,0.286,1,19,diagram
S1828,K001,6,0.455,2,18,diagram
S1828,K036,9,0.447,3,24,diagram
S1828,K010,3,0.145,0,22,diagram
S1828,K013,8,0.317,2,17,diagram
S1828,K068,4,0.206,1,22,diagram
S1828,K076,8,0.395,2,19,diagram
S1828,K069,3,0.261,0,7,diagram
S1828,K018,2,0.259,0,20,diagram
S1828,K059,8,0.257,2,18,diagram
S1828,K043,4,0.16,1,13,diagram
S1828,K048,5,0.267,1,17,diagram
S1828,K003,10,0.183,2,14,diagram
S1828,K058,8,0.361,2,15,diagram
S1828,K062,3,0.272,0,19,diagram
S1828,K033,4,0.251,1,21,diagram
S1828,K080,6,0.174,1,27,diagram
S1828,K042,10,0.468,3,17,diagram
S1828,K073,6,0.221,1,28,diagram
S1829,K020,6,0.37,2,20,explanation
S1829,K025,4,0.183,1,15,explanation
S1829,K028,12,0.569,5,19,explanation
S1829,K072,4,0.347,1,22,explanation
S1829,K065,5,0.192,1,16,explanation
S1829,K011,4,0.327,1,25,explanation
S1829,K036,3,0.353,1,16,explanation
S1829,K069,4,0.153,1,11,explanation
S1829,K018,5,0.374,1,21,explanation
S1829,K032,1,0.506,0,22,explanation
S1829,K027,4,0.381,1,26,explanation
S1829,K022,9,0.405,3,20,explanation
S1829,K014,3,0.308,0,23,explanation
S1829,K048,6,0.32,1,16,explanation
S1829,K064,6,0.326,1,21,explanation
S1829,K034,8,0.319,2,17,explanation
S1829,K058,7,0.26,2,22,explanation
S1829,K033,1,0.251,0,20,explanation
S1829,K080,4,0.083,0,18,explanation
S1829,K046,7,0.266,2,14,explanation
S1829,K078,4,0.189,1,26,explanation
S1829,K042,3,0.53,1,11,explanation
S1830,K020,4,0.213,1,27,explanation
S1830,K026,6,0.42,2,22,explanation
S1830,K072,2,0.072,0,13,explanation
S1830,K011,2,0.267,0,13,explanation
S1830,K050,5,0.304,1,21,explanation
S1830,K068,8,0.367,2,22,explanation
S1830,K067,6,0.204,1,12,explanation
S1830,K018,2,0.332,0,28,explanation
S1830,K048,4,0.35,1,29,explanation
S1830,K056,8,0.379,2,22,explanation
S1830,K034,4,0.386,1,25,explanation
S1830,K058,5,0.248,1,13,explanation
S1830,K053,8,0.355,2,23,explanation
S1830,K077,5,0.11,1,19,explanation
S1830,K041,7,0.233,2,14,explanation
S1830,K042,6,0.333,1,24,explanation
S1830,K079,6,0.14,1,22,explanation
S1830,K073,3,0.187,0,11,explanation
S1831,K020,1,0.214,0,5,explanation
S1831,K031,3,0.216,0,14,explanation
S1831,K072,2,0.089,0,19,explanation
S1831,K065,3,0.216,0,18,explanation
S1831,K060,6,0.177,1,9,explanation
S1831,K050,1,0.088,0,20,explanation
S1831,K013,4,0.283,1,13,explanation
S1831,K004,1,0.073,0,26,explanation
S1831,K059,3,0.131,0,18,explanation
S1831,K022,4,0.124,0,14,explanation
S1831,K048,4,0.162,1,17,explanation
S1831,K046,8,0.078,1,20,explanation
S1831,K041,2,0.09,0,14,explanation
S1832,K020,4,0.687,1,16,diagram
S1832,K025,7,0.825,3,17,diagram
S1832,K001,8,0.446,3,9,diagram
S1832,K010,7,0.523,2,19,diagram
S1832,K013,6,0.48,2,24,diagram
S1832,K076,9,0.503,3,17,diagram
S1832,K067,7,0.61,3,18,diagram
S1832,K006,3,0.27,0,27,diagram
S1832,K071,6,0.449,2,17,diagram
S1832,K027,9,0.599,3,19,diagram
S1832,K048,4,0.531,1,12,diagram
S1832,K047,11,0.627,4,20,diagram
S1832,K021,8,0.75,4,23,diagram
S1832,K041,5,0.512,2,14,diagram
S1832,K055,6,0.638,2,18,diagram
S1833,K026,9,0.744,4,22,examples
S1833,K001,7,0.508,2,18,examples
S1833,K065,6,0.549,2,20,examples
S1833,K011,2,0.376,0,14,examples
S1833,K036,5,0.68,2,12,examples
S1833,K050,5,0.511,2,12,examples
S1833,K009,6,0.612,2,9,examples
S1833,K032,7,0.573,3,23,examples
S1833,K027,10,0.789,5,25,examples
S1833,K063,15,0.731,7,17,examples
S1833,K021,5,0.916,2,21,examples
S1833,K058,5,0.613,2,15,examples
S1833,K080,12,0.475,4,12,examples
S1833,K055,6,0.683,2,18,examples
S1833,K015,10,0.564,4,16,examples
S1833,K054,5,0.83,2,18,examples
S1834,K020,8,0.228,2,17,examples
S1834,K029,3,0.265,0,33,examples
S1834,K028,2,0.284,0,17,examples
S1834,K031,3,0.175,0,17,examples
S1834,K013,2,0.133,0,12,examples
S1834,K068,3,0.262,0,31,examples
S1834,K005,3,0.165,0,18,examples
S1834,K040,3,0.257,0,21,examples
S1834,K024,3,0.293,0,18,examples
S1834,K067,4,0.186,1,15,examples
S1834,K057,5,0.12,1,16,examples
S1834,K027,7,0.212,1,26,examples
S1834,K019,6,0.27,1,18,examples
S1834,K043,3,0.228,0,16,examples
S1834,K063,2,0.15,0,10,examples
S1834,K048,5,0.263,1,12,examples
S1834,K047,4,0.126,1,16,examples
S1834,K021,2,0.187,0,30,examples
S1834,K016,11,0.362,3,23,examples
S1834,K042,5,0.193,1,13,examples
S1834,K054,4,0.104,0,15,examples
S1835,K025,2,0.239,0,11,diagram
S1835,K023,2,0.349,0,23,diagram
S1835,K036,5,0.385,1,17,diagram
S1835,K030,10,0.368,3,26,diagram
S1835,K010,6,0.312,1,27,diagram
S1835,K061,6,0.353,2,23,diagram
S1835,K005,7,0.279,2,22,diagram
S1835,K040,3,0.218,0,20,diagram
S1835,K004,5,0.263,1,14,diagram
S1835,K009,6,0.357,2,28,diagram
S1835,K018,5,0.425,1,25,diagram
S1835,K006,5,0.206,1,18,diagram
S1835,K019,7,0.391,2,30,diagram
S1835,K014,6,0.303,1,21,diagram
S1835,K043,5,0.184,1,21,diagram
S1835,K017,7,0.438,2,17,diagram
S1835,K008,6,0.407,2,22,diagram
S1835,K078,1,0.138,0,12,diagram
S1835,K002,3,0.213,0,21,diagram
S1835,K079,3,0.192,0,13,diagram
S1835,K073,3,0.233,0,23,diagram
S1836,K020,8,0.526,3,30,examples
S1836,K023,7,0.609,3,22,examples
S1836,K031,5,0.709,2,21,examples
S1836,K072,5,0.382,1,21,examples
S1836,K011,6,0.478,2,17,examples
S1836,K036,8,0.575,3,24,examples
S1836,K004,6,0.479,2,16,examples
S1836,K076,6,0.348,2,20,examples
S1836,K069,6,0.458,2,20,examples
S1836,K009,4,0.459,1,25,examples
S1836,K045,13,0.66,6,21,examples
S1836,K059,11,0.478,4,20,examples
S1836,K073,5,0.345,1,24,examples
S1836,K047,9,0.487,3,23,examples
S1836,K053,8,0.444,3,17,examples
S1836,K077,11,0.491,4,22,examples
S1836,K039,10,0.783,5,20,examples
S1836,K015,4,0.312,1,22,examples
S1836,K042,9,0.475,3,32,examples
S1836,K054,6,0.493,2,19,examples
S1837,K037,2,0.207,0,16,examples
S1837,K072,3,0.247,0,11,examples
S1837,K001,8,0.223,2,25,examples
S1837,K011,1,0.158,0,20,examples
S1837,K036,7,0.318,2,28,examples
S1837,K005,1,0.018,0,22,examples
S1837,K044,11,0.329,3,15,examples
S1837,K057,2,0.353,0,18,examples
S1837,K018,10,0.41,3,15,examples
S1837,K052,3,0.33,0,19,examples
S1837,K071,4,0.165,1,24,examples
S1837,K019,3,0.219,0,10,examples
S1837,K014,3,0.167,0,15,examples
S1837,K021,8,0.378,2,16,examples
S1837,K034,6,0.302,1,18,examples
S1837,K008,1,0.207,0,12,examples
S1837,K053,4,0.307,1,12,examples
S1837,K041,7,0.342,2,14,examples
S1837,K033,8,0.202,2,9,examples
S1837,K002,4,0.215,1,16,examples
S1837,K073,4,0.197,1,10,examples
S1838,K075,6,0.697,2,26,practice
S1838,K065,7,0.661,3,24,practice
S1838,K005,8,0.609,3,12,practice
S1838,K014,5,0.431,1,18,practice
S1838,K064,9,0.536,3,21,practice
S1838,K062,3,0.521,1,21,practice
S1838,K041,15,0.62,6,25,practice
S1838,K055,11,0.633,4,20,practice
S1838,K078,4,0.388,1,18,practice
S1838,K079,8,0.473,3,19,practice
S1839,K037,2,0.421,0,15,explanation
S1839,K023,3,0.307,0,17,explanation
S1839,K036,3,0.336,1,12,explanation
S1839,K050,3,0.36,1,32,explanation
S1839,K010,5,0.489,1,20,explanation
S1839,K061,4,0.364,1,25,explanation
S1839,K068,4,0.324,1,24,explanation
S1839,K005,10,0.329,3,17,explanation
S1839,K004,8,0.391,2,20,explanation
S1839,K032,5,0.444,1,14,explanation
S1839,K027,7,0.248,2,27,explanation
S1839,K043,4,0.327,1,22,explanation
S1839,K063,6,0.452,2,19,explanation
S1839,K047,3,0.2,0,22,explanation
S1839,K021,3,0.447,1,11,explanation
S1839,K053,9,0.442,3,25,explanation
S1839,K041,10,0.41,3,12,explanation
S1839,K080,7,0.299,2,17,explanation
S1839,K078,3,0.195,0,18,explanation
S1839,K002,5,0.501,2,21,explanation
S1839,K042,4,0.436,1,24,explanation
S1839,K073,9,0.293,2,19,explanation
S1840,K023,2,0.204,0,20,examples
S1840,K072,2,0.157,0,16,examples
S1840,K049,7,0.328,2,12,examples
S1840,K044,2,0.137,0,16,examples
S1840,K067,2,0.181,0,14,examples
S1840,K069,5,0.106,1,20,examples
S1840,K059,2,0.14,0,21,examples
S1840,K071,7,0.177,1,18,examples
S1840,K022,4,0.234,1,7,examples
S1840,K047,3,0.152,0,18,examples
S1840,K053,4,0.354,1,16,examples
S1840,K041,11,0.171,2,18,examples
S1840,K033,3,0.213,0,7,examples
S1840,K046,6,0.171,1,11,examples
S1841,K075,7,0.262,2,11,explanation
S1841,K026,6,0.429,2,12,explanation
S1841,K001,4,0.388,1,21,explanation
S1841,K036,13,0.61,5,18,explanation
S1841,K049,6,0.582,2,28,explanation
S1841,K005,3,0.411,1,21,explanation
S1841,K057,10,0.489,3,22,explanation
S1841,K045,5,0.395,1,14,explanation
S1841,K006,8,0.43,2,20,explanation
S1841,K071,9,0.445,3,15,explanation
S1841,K022,5,0.437,1,9,explanation
S1841,K048,7,0.431,2,20,explanation
S1841,K080,3,0.226,0,18,explanation
S1841,K046,7,0.495,2,22,explanation
S1841,K078,4,0.414,1,26,explanation
S1842,K075,2,0.345,0,25,practice
S1842,K028,4,0.229,1,14,practice
S1842,K010,3,0.113,0,22,practice
S1842,K013,1,0.093,0,9,practice
S1842,K004,2,0.165,0,17,practice
S1842,K067,4,0.22,1,30,practice
S1842,K057,3,0.2,0,19,practice
S1842,K043,5,0.138,1,19,practice
S1842,K064,4,0.23,1,22,practice
S1842,K053,4,0.197,1,18,practice
S1842,K041,4,0.221,1,8,practice
S1842,K080,2,0.059,0,18,practice
S1842,K078,7,0.124,1,18,practice
S1842,K015,4,0.267,1,18,practice
S1842,K073,3,0.089,0,15,practice
S1842,K054,4,0.151,1,12,practice
S1843,K020,4,0.528,1,21,diagram
S1843,K028,9,0.719,4,13,diagram
S1843,K031,8,0.589,3,16,diagram
S1843,K072,8,0.314,2,17,diagram
S1843,K001,8,0.49,3,20,diagram
S1843,K011,5,0.488,1,8,diagram
S1843,K030,3,0.572,1,15,diagram
S1843,K013,8,0.616,3,27,diagram
S1843,K004,7,0.419,2,11,diagram
S1843,K018,10,0.753,5,18,diagram
S1843,K056,5,0.687,2,18,diagram
S1843,K021,7,0.845,3,12,diagram
S1843,K055,8,0.579,3,14,diagram
S1843,K002,8,0.562,3,12,diagram
S1843,K073,4,0.242,1,26,diagram
S1844,K075,8,0.414,2,20,diagram
S1844,K025,5,0.329,1,25,diagram
S1844,K023,4,0.283,1,15,diagram
S1844,K026,3,0.418,1,24,diagram
S1844,K031,2,0.307,0,20,diagram
